Agency,Advertiser,Product,Estimate,Market Code,Market Rank,Market,Network,Station,Media Type,Week Of,Type of Demographic,Demographic,Air Date,Air Day,Air Time,ISCI Length,Air ISCI,Cmml Title,Aired Prg Name,Est Ratings,Act Ratings,Act Impression,Rtg Source,Air Count,Air Detected Event,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,CBS,WGCL,Spot,01/08/2018,2,AD35-64,01/11/2018,Thursday,16:45:36,30,2TWNCTOK010,Nasacort OKeeffes,CBS46 News at 4pm,0.00,0.38,10156,LPM/LV_0111,1,1761490950,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,CBS,WGCL,Spot,01/08/2018,1,AD18-54,01/11/2018,Thursday,23:23:02,30,2TWNCTOK020,Zantac OKeeffes,CBS46 News at 11pm,0.00,0.85,27812,LPM/LV_0111,1,1761490951,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,CBS,WGCL,Spot,01/08/2018,2,AD35-64,01/11/2018,Thursday,23:23:02,30,2TWNCTOK020,Zantac OKeeffes,CBS46 News at 11pm,0.00,2.02,53627,LPM/LV_0111,1,1761490951,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,CBS,WGCL,Spot,01/15/2018,1,AD18-54,01/15/2018,Monday,16:42:10,30,2TWNCTOK010,Nasacort OKeeffes,CBS46 News at 4pm,0.00,0.10,3263,LPM/LV_0115,1,1764879197,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,CBS,WGCL,Spot,01/15/2018,2,AD35-64,01/15/2018,Monday,16:42:10,30,2TWNCTOK010,Nasacort OKeeffes,CBS46 News at 4pm,0.00,0.37,9826,LPM/LV_0115,1,1764879197,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,CBS,WGCL,Spot,01/15/2018,1,AD18-54,01/15/2018,Monday,18:22:57,30,2TWNCTOK010,Nasacort OKeeffes,CBS46 News at 6pm,0.00,0.41,13367,LPM/LV_0115,1,1764879198,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,CBS,WGCL,Spot,01/15/2018,2,AD35-64,01/15/2018,Monday,18:22:57,30,2TWNCTOK010,Nasacort OKeeffes,CBS46 News at 6pm,0.00,1.40,37094,LPM/LV_0115,1,1764879198,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,CBS,WGCL,Spot,01/15/2018,1,AD18-54,01/17/2018,Wednesday,23:23:46,30,2TWNCTOK030,Nasacort Okeeffes,CBS46 News at 11pm,0.00,0.45,14850,LPM/LV_0117,1,1766659599,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,CBS,WGCL,Spot,01/15/2018,2,AD35-64,01/17/2018,Wednesday,23:23:46,30,2TWNCTOK030,Nasacort Okeeffes,CBS46 News at 11pm,0.00,1.27,33826,LPM/LV_0117,1,1766659599,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,CBS,WGCL,Spot,01/15/2018,1,AD18-54,01/18/2018,Thursday,16:44:32,30,2TWNCTOK010,Nasacort OKeeffes,CBS46 News at 4pm,0.00,0.60,19711,LPM/LV_0118,1,1767553657,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,CBS,WGCL,Spot,01/15/2018,2,AD35-64,01/18/2018,Thursday,16:44:32,30,2TWNCTOK010,Nasacort OKeeffes,CBS46 News at 4pm,0.00,0.78,20694,LPM/LV_0118,1,1767553657,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,CBS,WGCL,Spot,01/15/2018,1,AD18-54,01/18/2018,Thursday,23:23:16,30,2TWNCTOK030,Nasacort Okeeffes,CBS46 News at 11pm,0.00,1.00,32660,LPM/LV_0118,1,1767553658,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,CBS,WGCL,Spot,01/15/2018,2,AD35-64,01/18/2018,Thursday,23:23:16,30,2TWNCTOK030,Nasacort Okeeffes,CBS46 News at 11pm,0.00,1.33,35347,LPM/LV_0118,1,1767553658,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,CBS,WGCL,Spot,01/22/2018,1,AD18-54,01/22/2018,Monday,16:43:47,30,2TWNCTOK040,Big Claims Zero Revised +,CBS46 News at 4pm,0.00,0.35,11529,LPM/LV_0122,1,1771270452,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,CBS,WGCL,Spot,01/22/2018,2,AD35-64,01/22/2018,Monday,16:43:47,30,2TWNCTOK040,Big Claims Zero Revised +,CBS46 News at 4pm,0.00,0.75,19872,LPM/LV_0122,1,1771270452,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,CBS,WGCL,Spot,01/22/2018,1,AD18-54,01/22/2018,Monday,18:23:03,30,2TWNCTOK040,Big Claims Zero Revised +,CBS46 News at 6pm,0.00,0.56,18200,LPM/LV_0122,1,1771270453,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,CBS,WGCL,Spot,01/22/2018,2,AD35-64,01/22/2018,Monday,18:23:03,30,2TWNCTOK040,Big Claims Zero Revised +,CBS46 News at 6pm,0.00,1.62,43100,LPM/LV_0122,1,1771270453,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,CBS,WGCL,Spot,01/22/2018,1,AD18-54,01/24/2018,Wednesday,23:23:09,30,2TWNCTOK050,Big claims Allergery Days,CBS46 News at 11pm,0.00,0.59,19194,LPM/LV_0124,1,1773060218,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,CBS,WGCL,Spot,01/22/2018,2,AD35-64,01/24/2018,Wednesday,23:23:09,30,2TWNCTOK050,Big claims Allergery Days,CBS46 News at 11pm,0.00,0.81,21416,LPM/LV_0124,1,1773060218,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,CBS,WGCL,Spot,01/22/2018,1,AD18-54,01/25/2018,Thursday,16:43:53,30,2TWNCTOK040,Big Claims Zero Revised +,CBS46 News at 4pm,0.00,0.45,14855,LPM/LV_0125,1,1774018007,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,CBS,WGCL,Spot,01/22/2018,2,AD35-64,01/25/2018,Thursday,16:43:53,30,2TWNCTOK040,Big Claims Zero Revised +,CBS46 News at 4pm,0.00,0.45,11886,LPM/LV_0125,1,1774018007,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,CBS,WGCL,Spot,01/22/2018,1,AD18-54,01/25/2018,Thursday,23:23:01,30,2TWNCTOK050,Big claims Allergery Days,CBS46 News at 11pm,0.00,0.35,11395,LPM/LV_0125,1,1774018008,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,CBS,WGCL,Spot,01/22/2018,2,AD35-64,01/25/2018,Thursday,23:23:01,30,2TWNCTOK050,Big claims Allergery Days,CBS46 News at 11pm,0.00,1.16,30842,LPM/LV_0125,1,1774018008,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,FOX,WAGA,Spot,01/01/2018,1,AD18-54,01/01/2018,Monday,22:54:21,30,2TWNCTOK020,Zantac OKeeffes,Fox 5 News at 10:00,0.00,1.38,45093,LPM/LV_0101,1,1753005901,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,FOX,WAGA,Spot,01/01/2018,2,AD35-64,01/01/2018,Monday,22:54:21,30,2TWNCTOK020,Zantac OKeeffes,Fox 5 News at 10:00,0.00,2.20,58475,LPM/LV_0101,1,1753005901,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,FOX,WAGA,Spot,01/01/2018,1,AD18-54,01/01/2018,Monday,23:39:44,30,2TWNCTOK020,Zantac OKeeffes,Fox 5 News Edge,0.00,1.02,33252,LPM/LV_0101,1,1753005902,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,FOX,WAGA,Spot,01/01/2018,2,AD35-64,01/01/2018,Monday,23:39:44,30,2TWNCTOK020,Zantac OKeeffes,Fox 5 News Edge,0.00,1.08,28613,LPM/LV_0101,1,1753005902,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,FOX,WAGA,Spot,01/08/2018,1,AD18-54,01/08/2018,Monday,22:53:19,30,2TWNCTOK020,Zantac OKeeffes,Fox 5 News at 10:00,0.00,1.00,32817,LPM/LV_0108,1,1758883908,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,FOX,WAGA,Spot,01/08/2018,2,AD35-64,01/08/2018,Monday,22:53:19,30,2TWNCTOK020,Zantac OKeeffes,Fox 5 News at 10:00,0.00,1.34,35513,LPM/LV_0108,1,1758883908,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,FOX,WAGA,Spot,01/08/2018,1,AD18-54,01/08/2018,Monday,23:41:32,30,2TWNCTOK020,Zantac OKeeffes,Fox 5 News Edge,0.00,0.97,31779,LPM/LV_0108,1,1758883909,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,FOX,WAGA,Spot,01/08/2018,2,AD35-64,01/08/2018,Monday,23:41:32,30,2TWNCTOK020,Zantac OKeeffes,Fox 5 News Edge,0.00,1.29,34331,LPM/LV_0108,1,1758883909,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,FOX,WAGA,Spot,01/15/2018,1,AD18-54,01/15/2018,Monday,22:53:34,30,2TWNCTOK030,Nasacort Okeeffes,Fox 5 News at 10:00,0.00,1.94,63379,LPM/LV_0115,1,1764879272,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,FOX,WAGA,Spot,01/15/2018,2,AD35-64,01/15/2018,Monday,22:53:34,30,2TWNCTOK030,Nasacort Okeeffes,Fox 5 News at 10:00,0.00,2.87,76342,LPM/LV_0115,1,1764879272,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,FOX,WAGA,Spot,01/15/2018,1,AD18-54,01/15/2018,Monday,23:39:08,30,2TWNCTOK030,Nasacort Okeeffes,Fox 5 News Edge,0.00,1.35,44012,LPM/LV_0115,1,1764879273,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,FOX,WAGA,Spot,01/15/2018,2,AD35-64,01/15/2018,Monday,23:39:08,30,2TWNCTOK030,Nasacort Okeeffes,Fox 5 News Edge,0.00,1.90,50371,LPM/LV_0115,1,1764879273,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,FOX,WAGA,Spot,01/22/2018,1,AD18-54,01/23/2018,Tuesday,23:38:56,30,2TWNCTOK050,Big claims Allergery Days,Fox 5 News Edge,0.00,1.18,38509,LPM/LV_0123,1,1772156568,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,FOX,WAGA,Spot,01/22/2018,2,AD35-64,01/23/2018,Tuesday,23:38:56,30,2TWNCTOK050,Big claims Allergery Days,Fox 5 News Edge,0.00,1.50,39914,LPM/LV_0123,1,1772156568,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,FOX,WAGA,Spot,01/22/2018,1,AD18-54,01/24/2018,Wednesday,22:58:00,30,2TWNCTOK050,Big claims Allergery Days,Fox 5 News at 10:00,0.00,1.72,56226,LPM/LV_0124,1,1773060287,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,FOX,WAGA,Spot,01/22/2018,2,AD35-64,01/24/2018,Wednesday,22:58:00,30,2TWNCTOK050,Big claims Allergery Days,Fox 5 News at 10:00,0.00,2.26,60093,LPM/LV_0124,1,1773060287,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,FOX,WAGA,Spot,01/29/2018,1,AD18-54,01/29/2018,Monday,22:47:00,30,2TWNCTOK030,Nasacort Okeeffes,Fox 5 News at 10:00,0.00,1.93,62975,LPM/LV_0129,1,1777434068,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,FOX,WAGA,Spot,01/29/2018,2,AD35-64,01/29/2018,Monday,22:47:00,30,2TWNCTOK030,Nasacort Okeeffes,Fox 5 News at 10:00,0.00,2.29,60945,LPM/LV_0129,1,1777434068,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,FOX,WAGA,Spot,01/29/2018,1,AD18-54,01/29/2018,Monday,23:40:28,30,2TWNCTOK030,Nasacort Okeeffes,Fox 5 News Edge,0.00,0.98,32018,LPM/LV_0129,1,1777434069,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,FOX,WAGA,Spot,01/29/2018,2,AD35-64,01/29/2018,Monday,23:40:28,30,2TWNCTOK030,Nasacort Okeeffes,Fox 5 News Edge,0.00,1.36,36250,LPM/LV_0129,1,1777434069,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,IND,WATL,Spot,01/01/2018,1,AD18-54,01/02/2018,Tuesday,22:29:01,30,2TWNCTOK020,Zantac OKeeffes,11Alive News at 10,0.00,0.07,2414,LPM/LV_0102,1,1753848390,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,IND,WATL,Spot,01/01/2018,2,AD35-64,01/02/2018,Tuesday,22:29:01,30,2TWNCTOK020,Zantac OKeeffes,11Alive News at 10,0.00,0.09,2414,LPM/LV_0102,1,1753848390,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,IND,WATL,Spot,01/01/2018,1,AD18-54,01/03/2018,Wednesday,22:26:45,30,2TWNCTOK020,Zantac OKeeffes,11Alive News at 10,0.00,0.13,4090,LPM/LV_0103,1,1754744027,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,IND,WATL,Spot,01/01/2018,2,AD35-64,01/03/2018,Wednesday,22:26:45,30,2TWNCTOK020,Zantac OKeeffes,11Alive News at 10,0.00,0.15,4090,LPM/LV_0103,1,1754744027,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,IND,WATL,Spot,01/08/2018,1,AD18-54,01/08/2018,Monday,22:12:05,30,2TWNCTOK020,Zantac OKeeffes,11Alive News at 10,0.00,0.15,4775,LPM/LV_0108,1,1758884190,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,IND,WATL,Spot,01/08/2018,2,AD35-64,01/08/2018,Monday,22:12:05,30,2TWNCTOK020,Zantac OKeeffes,11Alive News at 10,0.00,0.50,13156,LPM/LV_0108,1,1758884190,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,IND,WATL,Spot,01/08/2018,1,AD18-54,01/09/2018,Tuesday,22:27:20,30,2TWNCTOK020,Zantac OKeeffes,11Alive News at 10,0.00,0.00,0,LPM/LV_0109,1,1759775250,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,IND,WATL,Spot,01/08/2018,2,AD35-64,01/09/2018,Tuesday,22:27:20,30,2TWNCTOK020,Zantac OKeeffes,11Alive News at 10,0.00,0.00,0,LPM/LV_0109,1,1759775250,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,IND,WATL,Spot,01/08/2018,1,AD18-54,01/13/2018,Saturday,22:28:02,30,2TWNCTOK020,Zantac OKeeffes,11Alive News at 10PM,0.00,0.00,0,LPM/LV_0113,1,1763228828,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,IND,WATL,Spot,01/08/2018,2,AD35-64,01/13/2018,Saturday,22:28:02,30,2TWNCTOK020,Zantac OKeeffes,11Alive News at 10PM,0.00,0.17,4525,LPM/LV_0113,1,1763228828,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,IND,WATL,Spot,01/08/2018,1,AD18-54,01/14/2018,Sunday,22:11:25,30,2TWNCTOK020,Zantac OKeeffes,11Alive News at 10PM,0.00,0.86,28162,LPM/LV_0114,1,1764036667,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,IND,WATL,Spot,01/08/2018,2,AD35-64,01/14/2018,Sunday,22:11:25,30,2TWNCTOK020,Zantac OKeeffes,11Alive News at 10PM,0.00,1.26,33552,LPM/LV_0114,1,1764036667,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,IND,WATL,Spot,01/15/2018,1,AD18-54,01/20/2018,Saturday,22:11:08,30,2TWNCTOK030,Nasacort Okeeffes,11Alive News at 10PM,0.00,0.09,2936,LPM/LV_0120,1,1769399603,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,IND,WATL,Spot,01/15/2018,2,AD35-64,01/20/2018,Saturday,22:11:08,30,2TWNCTOK030,Nasacort Okeeffes,11Alive News at 10PM,0.00,0.11,2936,LPM/LV_0120,1,1769399603,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,IND,WATL,Spot,01/15/2018,1,AD18-54,01/21/2018,Sunday,22:28:36,30,2TWNCTOK030,Nasacort Okeeffes,11Alive News at 10PM,0.00,0.53,17479,LPM/LV_0121,1,1770398723,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,IND,WATL,Spot,01/15/2018,2,AD35-64,01/21/2018,Sunday,22:28:36,30,2TWNCTOK030,Nasacort Okeeffes,11Alive News at 10PM,0.00,0.77,20351,LPM/LV_0121,1,1770398723,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,IND,WATL,Spot,01/22/2018,1,AD18-54,01/27/2018,Saturday,22:10:12,30,2TWNCTOK050,Big claims Allergery Days,11Alive News at 10PM,0.00,0.29,9333,LPM/LV_0127,1,1775800454,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,IND,WATL,Spot,01/22/2018,2,AD35-64,01/27/2018,Saturday,22:10:12,30,2TWNCTOK050,Big claims Allergery Days,11Alive News at 10PM,0.00,0.37,9713,LPM/LV_0127,1,1775800454,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,IND,WATL,Spot,01/22/2018,1,AD18-54,01/28/2018,Sunday,22:11:07,30,2TWNCTOK050,Big claims Allergery Days,11Alive News at 10PM,0.00,0.20,6492,LPM/LV_0128,1,1776600673,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,IND,WATL,Spot,01/22/2018,2,AD35-64,01/28/2018,Sunday,22:11:07,30,2TWNCTOK050,Big claims Allergery Days,11Alive News at 10PM,0.00,0.23,6140,LPM/LV_0128,1,1776600673,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,NBC,WXIA,Spot,01/01/2018,1,AD18-54,01/01/2018,Monday,18:24:04,30,2TWNCTOK010,Nasacort OKeeffes,11 Alive News at 6,0.00,0.37,11973,LPM/LV_0101,1,1753005865,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,NBC,WXIA,Spot,01/01/2018,2,AD35-64,01/01/2018,Monday,18:24:04,30,2TWNCTOK010,Nasacort OKeeffes,11 Alive News at 6,0.00,0.69,18193,LPM/LV_0101,1,1753005865,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,NBC,WXIA,Spot,01/01/2018,1,AD18-54,01/03/2018,Wednesday,18:22:39,30,2TWNCTOK010,Nasacort OKeeffes,11 Alive News at 6,0.00,0.30,9880,LPM/LV_0103,1,1754743651,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,NBC,WXIA,Spot,01/01/2018,2,AD35-64,01/03/2018,Wednesday,18:22:39,30,2TWNCTOK010,Nasacort OKeeffes,11 Alive News at 6,0.00,0.89,23711,LPM/LV_0103,1,1754743651,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,NBC,WXIA,Spot,01/01/2018,1,AD18-54,01/03/2018,Wednesday,23:12:48,30,2TWNCTOK020,Zantac OKeeffes,The Late Feed,0.00,0.23,7623,LPM/LV_0103,1,1754743652,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,NBC,WXIA,Spot,01/01/2018,2,AD35-64,01/03/2018,Wednesday,23:12:48,30,2TWNCTOK020,Zantac OKeeffes,The Late Feed,0.00,0.36,9654,LPM/LV_0103,1,1754743652,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,NBC,WXIA,Spot,01/01/2018,1,AD18-54,01/04/2018,Thursday,17:29:26,30,2TWNCTOK010,Nasacort OKeeffes,11 Alive News at 5PM,0.00,0.35,11409,LPM/LV_0104,1,1755677815,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,NBC,WXIA,Spot,01/01/2018,2,AD35-64,01/04/2018,Thursday,17:29:26,30,2TWNCTOK010,Nasacort OKeeffes,11 Alive News at 5PM,0.00,0.43,11290,LPM/LV_0104,1,1755677815,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,NBC,WXIA,Spot,01/01/2018,1,AD18-54,01/04/2018,Thursday,18:20:05,30,2TWNCTOK010,Nasacort OKeeffes,11 Alive News at 6,0.00,0.27,8679,LPM/LV_0104,1,1755677816,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,NBC,WXIA,Spot,01/01/2018,2,AD35-64,01/04/2018,Thursday,18:20:05,30,2TWNCTOK010,Nasacort OKeeffes,11 Alive News at 6,0.00,1.04,27506,LPM/LV_0104,1,1755677816,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,NBC,WXIA,Spot,01/08/2018,1,AD18-54,01/08/2018,Monday,17:57:34,30,2TWNCTOK010,Nasacort OKeeffes,11 Alive News at 5PM,0.00,0.94,30608,LPM/LV_0108,1,1758883852,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,NBC,WXIA,Spot,01/08/2018,2,AD35-64,01/08/2018,Monday,17:57:34,30,2TWNCTOK010,Nasacort OKeeffes,11 Alive News at 5PM,0.00,1.50,39741,LPM/LV_0108,1,1758883852,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,NBC,WXIA,Spot,01/08/2018,1,AD18-54,01/08/2018,Monday,18:22:10,30,2TWNCTOK010,Nasacort OKeeffes,11 Alive News at 6,0.00,0.84,27410,LPM/LV_0108,1,1758883853,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,NBC,WXIA,Spot,01/08/2018,2,AD35-64,01/08/2018,Monday,18:22:10,30,2TWNCTOK010,Nasacort OKeeffes,11 Alive News at 6,0.00,1.71,45352,LPM/LV_0108,1,1758883853,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,NBC,WXIA,Spot,01/08/2018,1,AD18-54,01/08/2018,Monday,23:26:36,30,2TWNCTOK020,Zantac OKeeffes,The Late Feed,0.00,0.19,6346,LPM/LV_0108,1,1758883854,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,NBC,WXIA,Spot,01/08/2018,2,AD35-64,01/08/2018,Monday,23:26:36,30,2TWNCTOK020,Zantac OKeeffes,The Late Feed,0.00,0.21,5556,LPM/LV_0108,1,1758883854,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,NBC,WXIA,Spot,01/08/2018,1,AD18-54,01/09/2018,Tuesday,17:43:33,30,2TWNCTOK010,Nasacort OKeeffes,11 Alive News at 5PM,0.00,0.38,12343,LPM/LV_0109,1,1759774802,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,NBC,WXIA,Spot,01/08/2018,2,AD35-64,01/09/2018,Tuesday,17:43:33,30,2TWNCTOK010,Nasacort OKeeffes,11 Alive News at 5PM,0.00,0.82,21863,LPM/LV_0109,1,1759774802,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,NBC,WXIA,Spot,01/08/2018,1,AD18-54,01/09/2018,Tuesday,18:24:42,30,2TWNCTOK010,Nasacort OKeeffes,11 Alive News at 6,0.00,0.46,15185,LPM/LV_0109,1,1759774803,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,NBC,WXIA,Spot,01/08/2018,2,AD35-64,01/09/2018,Tuesday,18:24:42,30,2TWNCTOK010,Nasacort OKeeffes,11 Alive News at 6,0.00,0.74,19694,LPM/LV_0109,1,1759774803,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,NBC,WXIA,Spot,01/08/2018,1,AD18-54,01/09/2018,Tuesday,23:26:34,30,2TWNCTOK020,Zantac OKeeffes,The Late Feed,0.00,0.63,20521,LPM/LV_0109,1,1759774804,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,NBC,WXIA,Spot,01/08/2018,2,AD35-64,01/09/2018,Tuesday,23:26:34,30,2TWNCTOK020,Zantac OKeeffes,The Late Feed,0.00,1.34,35528,LPM/LV_0109,1,1759774804,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,NBC,WXIA,Spot,01/08/2018,1,AD18-54,01/10/2018,Wednesday,18:10:35,30,2TWNCTOK010,Nasacort OKeeffes,11 Alive News at 6,0.00,0.27,8656,LPM/LV_0110,1,1760634165,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,NBC,WXIA,Spot,01/08/2018,2,AD35-64,01/10/2018,Wednesday,18:10:35,30,2TWNCTOK010,Nasacort OKeeffes,11 Alive News at 6,0.00,0.72,19139,LPM/LV_0110,1,1760634165,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,NBC,WXIA,Spot,01/08/2018,1,AD18-54,01/10/2018,Wednesday,18:29:42,30,2TWNCTOK010,Nasacort OKeeffes,11 Alive News at 6,0.00,0.54,17679,LPM/LV_0110,1,1760634166,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,124,9,Atlanta  GA,NBC,WXIA,Spot,01/08/2018,2,AD35-64,01/10/2018,Wednesday,18:29:42,30,2TWNCTOK010,Nasacort OKeeffes,11 Alive News at 6,0.00,0.98,26032,LPM/LV_0110,1,1760634166,
